Date,daily_returns,realized_volatility
2024-08-26,-0.7535203332414321,0.9929729528289436
2024-08-27,-2.4668383778753387,1.222136109947989
2024-08-28,0.8029197142365063,0.05032096959945404
2024-08-29,-0.024872410194065424,-0.009064427766408492
2024-08-30,-0.0637434363837374,-0.010819030678130425
2024-08-31,-0.17371847903406823,-0.04032203703156249
2024-09-01,-1.027921493309034,-0.3301790611028696
2024-09-02,1.30440499644663,-0.145892249313954
2024-09-03,-1.3893877939039037,-0.02485002472320117
2024-09-04,0.3148956708258299,-0.0802070256589534
2024-09-05,-1.0032143207660362,-0.026328145623651607
2024-09-06,-1.8131470147742412,0.16344691742516695
2024-09-07,0.6339071874276853,0.21677073328394839
2024-09-08,0.2700914267654378,0.21887344192392874
2024-09-09,0.7527675485226607,0.25867946929294766
2024-09-10,0.3578906317092267,0.23251860496790316
2024-09-11,-0.6403901678828817,0.2488476498535703
2024-09-12,0.2460520027744403,0.027715547459626812
2024-09-13,0.9630886142275448,0.13190709298480843
2024-09-14,-0.3059645125267624,0.13262303419855004
2024-09-15,-1.2152505009678851,0.18636950294028973
2024-09-16,-0.35327324374042385,-0.236221941697188
2024-09-17,0.5645831968047463,-0.2702596124618352
2024-09-18,0.3220765920679805,-0.25363558415601556
2024-09-19,1.1480562238640435,-0.12335368982472679
2024-09-20,1.118113151043453,-0.01891985165959917
2024-09-21,0.5988066531702396,-0.08996739709508329
2024-09-22,-0.3995822398105098,-0.2057453512074951
2024-09-23,0.7173967925539981,-0.3553554005655658
2024-09-24,0.03513818877104771,-0.358878987824671
2024-09-25,-0.8584662916972432,-0.3867329695811355
2024-09-26,0.5718787939328382,-0.7708741960692482
2024-09-27,0.6812811488789015,-0.7662857421011713
2024-09-28,-0.22922271802355754,-0.7444217203181012
2024-09-29,-0.22873613668317083,-0.7625797634573082
2024-09-30,-0.6506517592616182,-0.7011266405029312
2024-10-01,-1.7678323169320433,-0.409210028310927
2024-10-02,-1.0326091323094277,-0.31237956783059095
2024-10-03,-0.2209184757689048,-0.4035858975022934
2024-10-04,0.7829446222276722,-0.3454949728478125
2024-10-05,-0.01906498698601442,-0.4875953140542433
2024-10-06,0.266411284502754,-0.4995169605194967
